FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
2022-08-22 19:12:00,131.56,60.95,178.53,3.96,6.87,65.21,12.31,62.63,57.3,69.15,70.93,45.69,10.5
2022-08-22 22:05:49,132.49,63.82,177.31,4.0,6.72,65.15,12.25,62.83,56.96,69.08,70.91,45.67,13.18
2022-08-23 00:00:00,129.28,63.98,176.58,3.79,6.7,64.79,12.18,61.94,56.07,68.55,70.79,45.56,10.87
2022-08-23 04:48:00,130.08,64.04,175.47,3.86,6.76,65.08,12.18,62.52,56.72,68.92,70.87,45.63,11.62
2022-08-23 09:36:00,131.8,62.45,176.4,3.84,6.76,65.04,12.18,62.22,56.57,68.81,70.85,45.62,10.93
2022-08-23 14:24:00,126.94,63.19,173.86,3.84,6.79,64.96,12.18,62.18,56.39,68.73,70.82,45.6,11.46
2022-08-23 19:12:00,128.58,63.2,176.56,3.83,6.88,64.87,12.18,62.14,56.2,68.65,70.8,45.58,12.0
2022-08-23 22:05:49,131.31,64.36,174.7,3.79,6.81,64.79,12.18,61.94,56.07,68.55,70.79,45.56,10.87
2022-08-24 00:00:00,129.71,60.73,175.35,3.79,6.87,64.79,12.18,61.93,56.07,68.55,70.79,45.56,10.87
2022-08-24 04:48:00,131.73,63.48,174.98,3.76,6.93,64.69,12.18,61.55,55.91,68.47,70.78,45.55,9.06
2022-08-24 09:36:00,131.45,62.32,173.95,4.06,6.59,64.6,12.18,61.49,55.69,68.42,70.76,45.53,10.56
2022-08-24 14:24:00,128.36,62.28,173.68,4.02,6.7,64.49,12.12,61.81,55.35,68.35,70.73,45.51,12.5
2022-08-24 19:12:00,130.7,63.28,174.97,3.96,6.64,64.4,12.06,61.56,55.25,68.26,70.71,45.49,10.68
2022-08-24 22:05:49,131.8,63.05,174.6,3.79,6.63,64.79,12.18,61.93,56.07,68.55,70.79,45.56,10.87
2022-08-25 00:00:00,130.13,61.66,171.48,3.93,6.66,64.32,12.06,61.31,55.14,68.19,70.71,45.47,10.06
2022-08-25 04:48:00,128.36,63.07,171.32,3.92,6.78,64.23,12.06,61.29,55.03,68.15,70.69,45.46,11.06
2022-08-25 09:36:00,131.05,62.9,171.88,4.02,6.8,64.12,12.06,61.5,54.82,68.1,70.68,45.45,12.37
2022-08-25 14:24:00,130.58,64.19,171.68,3.96,6.86,64.03,12.0,61.2,54.7,68.04,70.66,45.42,10.06
2022-08-25 19:12:00,130.34,62.7,171.24,3.96,6.78,64.4,12.06,61.55,55.25,68.26,70.71,45.48,10.62
2022-08-25 22:05:49,130.52,63.22,172.53,3.93,6.77,64.32,12.06,61.31,55.14,68.19,70.71,45.47,10.06
2022-08-26 00:00:00,124.89,60.81,171.49,4.01,6.8,63.85,12.0,60.72,54.36,67.94,70.64,45.4,9.93
2022-08-26 04:48:00,130.58,61.86,173.03,4.02,6.87,63.72,11.93,61.14,54.15,67.89,70.61,45.39,12.43
2022-08-26 09:36:00,131.89,61.27,173.02,3.96,6.63,63.63,11.87,60.92,54.12,67.83,70.58,45.37,10.43
2022-08-26 14:24:00,129.76,62.22,171.23,3.96,6.63,64.03,12.0,61.17,54.69,68.03,70.65,45.42,9.93
2022-08-26 19:12:00,129.31,64.04,172.71,3.93,6.75,63.95,12.0,60.8,54.54,67.98,70.65,45.41,8.5
2022-08-26 22:05:49,130.0,60.42,170.77,4.01,6.71,63.85,12.0,60.72,54.36,67.94,70.64,45.4,9.93
2022-08-27 00:00:00,129.38,61.88,170.03,4.01,6.83,63.34,11.81,60.91,53.7,67.71,70.55,45.33,12.5
2022-08-27 04:48:00,129.77,62.13,170.3,3.96,6.62,63.27,11.81,60.72,53.67,67.66,70.54,45.3,11.12
2022-08-27 09:36:00,128.74,61.64,182.32,3.96,6.67,63.62,11.87,60.9,54.11,67.83,70.58,45.37,10.31
2022-08-27 14:24:00,127.54,63.61,179.51,3.93,6.87,63.55,11.87,60.59,54.0,67.79,70.58,45.35,9.06
2022-08-27 19:12:00,127.13,63.31,180.9,4.0,6.91,63.47,11.87,60.55,53.88,67.74,70.57,45.35,10.56
2022-08-27 22:05:49,127.09,63.18,181.35,4.01,6.78,63.34,11.81,60.91,53.7,67.71,70.55,45.33,12.5
2022-08-28 00:00:00,126.47,61.78,181.29,3.91,6.89,63.0,11.87,60.59,53.08,67.53,70.48,45.25,11.62
2022-08-28 04:48:00,126.89,61.97,180.38,3.95,6.84,63.25,11.81,60.63,53.64,67.64,70.54,45.3,10.87
2022-08-28 09:36:00,131.08,62.61,181.14,3.92,6.82,63.22,11.81,60.54,53.61,67.62,70.54,45.29,10.62
2022-08-28 14:24:00,129.53,62.2,180.8,4.06,6.63,63.17,11.81,60.51,53.53,67.58,70.53,45.29,11.43
2022-08-28 19:12:00,127.41,61.17,179.73,4.01,6.67,63.07,11.81,60.8,53.25,67.58,70.51,45.28,13.81
2022-08-28 22:05:49,127.72,62.79,182.54,3.91,6.68,63.0,11.87,60.59,53.08,67.53,70.48,45.25,11.62
2022-08-29 00:00:00,128.44,59.78,180.59,3.91,6.67,63.0,11.87,60.55,53.07,67.53,70.49,45.25,11.5
2022-08-29 04:48:00,127.24,63.1,179.64,3.87,6.62,62.95,11.87,60.2,52.95,67.5,70.49,45.24,10.0
2022-08-29 09:36:00,128.29,63.78,179.26,3.87,6.6,62.9,11.93,60.11,52.84,67.49,70.49,45.23,10.62
2022-08-29 14:24:00,129.3,62.33,180.82,3.88,6.74,62.84,11.93,60.28,52.81,67.47,70.49,45.24,12.31
2022-08-29 19:12:00,128.03,62.85,179.69,3.78,6.83,62.74,11.93,60.27,52.73,67.43,70.48,45.22,11.87
2022-08-29 22:05:49,128.54,61.88,182.17,3.91,6.72,63.0,11.87,60.55,53.07,67.53,70.49,45.25,11.5
2022-08-30 00:00:00,129.32,60.8,178.92,3.74,6.72,62.69,12.0,60.17,52.68,67.4,70.48,45.21,11.68
2022-08-30 04:48:00,127.53,63.28,177.96,3.73,6.7,62.64,12.0,60.15,52.61,67.37,70.48,45.21,12.31
2022-08-30 09:36:00,128.33,60.92,179.09,3.74,6.76,62.56,12.0,60.22,52.37,67.35,70.48,45.2,13.0
2022-08-30 14:24:00,127.39,64.16,179.18,3.7,6.72,62.52,12.0,60.08,52.22,67.33,70.46,45.18,12.18
2022-08-30 19:12:00,127.76,61.44,176.68,3.78,6.54,62.74,12.0,60.26,52.72,67.43,70.49,45.21,11.87
2022-08-30 22:05:49,127.29,61.86,178.45,3.74,6.99,62.69,12.0,60.17,52.68,67.4,70.48,45.21,11.68
2022-08-31 00:00:00,126.93,61.79,178.24,3.94,6.78,71.47,12.06,70.83,65.25,75.25,74.86,73.69,16.37
2022-08-31 04:48:00,127.96,62.2,178.1,4.02,6.78,67.36,12.18,64.08,58.78,75.08,74.57,73.41,15.18
2022-08-31 09:36:00,128.51,61.15,177.68,3.96,6.77,67.0,12.21,63.41,58.14,73.12,74.52,73.37,13.34
2022-08-31 14:24:00,127.83,61.39,176.86,3.7,6.78,62.51,12.03,60.0,52.17,67.32,70.46,45.17,11.8
2022-08-31 19:12:00,128.33,63.0,178.96,3.69,6.76,62.49,12.06,59.92,52.12,67.31,70.46,45.17,11.43
2022-08-31 22:05:49,126.44,60.21,177.42,3.94,6.78,71.47,12.06,70.83,65.25,75.25,74.86,73.69,16.37
2022-09-01 00:00:00,125.71,60.98,176.84,3.97,6.99,66.0,12.31,62.01,56.19,70.24,73.23,48.28,13.12
2022-09-01 04:48:00,128.08,60.74,176.98,3.84,6.7,65.76,12.25,61.81,55.84,70.01,72.17,46.31,12.37
2022-09-01 09:36:00,128.43,61.54,177.19,3.96,6.72,66.64,12.25,62.73,57.49,71.17,74.47,73.33,11.5
2022-09-01 14:24:00,127.43,61.71,177.68,3.93,6.65,66.37,12.25,62.16,57.0,70.69,74.19,73.01,10.18
2022-09-01 19:12:00,129.33,61.41,178.18,3.92,6.66,66.17,12.31,61.86,56.65,70.37,73.73,50.5,10.43
2022-09-01 22:05:49,128.62,61.92,176.4,3.97,6.85,66.0,12.31,62.01,56.19,70.24,73.23,48.28,13.12
2022-09-02 00:00:00,131.25,62.6,176.77,3.95,6.81,65.29,12.31,61.36,54.77,69.54,71.03,45.87,13.18
2022-09-02 04:48:00,126.89,62.42,175.71,3.84,6.76,65.75,12.25,61.8,55.81,70.0,72.16,46.3,12.37
2022-09-02 09:36:00,125.65,61.39,173.44,3.82,6.71,65.61,12.18,61.58,55.61,69.87,71.62,46.13,12.06
2022-09-02 14:24:00,125.98,61.8,177.04,3.94,6.74,65.5,12.25,61.53,55.32,69.75,71.33,46.03,13.37
2022-09-02 19:12:00,126.19,60.62,178.39,4.01,6.67,65.39,12.25,61.62,54.94,69.67,71.15,45.95,14.5
2022-09-02 22:05:49,127.69,62.91,177.19,3.95,6.72,65.29,12.31,61.36,54.77,69.54,71.03,45.87,13.18
2022-09-03 00:00:00,123.68,61.69,175.99,3.94,6.77,65.29,12.31,61.33,54.75,69.53,71.03,45.88,13.18
2022-09-03 04:48:00,128.86,58.92,176.45,3.91,6.66,65.19,12.37,61.09,54.57,69.43,70.99,45.83,12.62
2022-09-03 09:36:00,126.49,61.1,174.97,3.9,6.74,65.08,12.37,60.91,54.34,69.31,70.94,45.8,12.81
2022-09-03 14:24:00,126.42,60.49,176.0,3.89,6.59,64.98,12.43,60.86,53.98,69.19,70.9,45.77,13.18
2022-09-03 19:12:00,125.12,62.46,175.54,3.84,6.61,64.86,12.5,60.58,53.72,69.06,70.87,45.72,12.18
2022-09-03 22:05:49,126.54,60.78,175.01,3.94,6.75,65.29,12.31,61.33,54.75,69.53,71.03,45.88,13.18
2022-09-04 00:00:00,126.68,60.68,176.22,3.82,6.69,64.75,12.5,60.29,53.54,68.94,70.87,45.71,10.87
2022-09-04 04:48:00,126.42,60.85,178.41,4.07,6.79,64.62,12.56,60.13,53.29,68.83,70.87,45.7,12.06
2022-09-04 09:36:00,127.07,59.51,177.31,4.02,6.67,64.48,12.5,60.34,52.77,68.73,70.83,45.66,14.0
2022-09-04 14:24:00,125.63,59.81,175.35,3.95,6.84,64.35,12.5,59.95,52.54,68.58,70.8,45.64,11.12
2022-09-04 19:12:00,125.13,61.88,176.26,3.84,6.78,64.86,12.5,60.57,53.72,69.05,70.87,45.72,12.18
2022-09-04 22:05:49,127.26,60.46,176.14,3.82,6.76,64.75,12.5,60.29,53.54,68.94,70.87,45.71,10.87
2022-09-05 00:00:00,126.54,62.51,174.42,4.07,6.47,64.14,12.5,59.43,52.25,68.43,70.8,45.61,10.31
2022-09-05 04:48:00,126.64,60.17,175.65,4.01,6.77,63.99,12.5,59.7,51.82,68.35,70.78,45.59,13.31
2022-09-05 09:36:00,127.89,61.32,173.34,3.92,6.65,63.82,12.43,59.61,51.59,68.23,70.74,45.55,12.25
2022-09-05 14:24:00,124.7,60.89,173.94,3.95,6.69,64.35,12.5,59.93,52.54,68.58,70.8,45.63,11.06
2022-09-05 19:12:00,124.9,60.03,174.91,3.93,6.59,64.26,12.5,59.62,52.39,68.5,70.8,45.63,9.93
2022-09-05 22:05:49,128.02,61.37,174.13,4.07,6.68,64.14,12.5,59.43,52.25,68.43,70.8,45.61,10.31
2022-09-06 00:00:00,123.86,60.52,176.31,4.02,6.74,63.47,12.5,59.45,50.83,68.03,70.71,45.51,14.0
2022-09-06 04:48:00,124.06,61.19,175.0,3.96,6.79,63.35,12.43,59.26,50.6,67.94,70.69,45.48,12.06
2022-09-06 09:36:00,127.19,61.62,173.82,3.91,6.48,63.82,12.43,59.61,51.59,68.22,70.74,45.55,12.18
2022-09-06 14:24:00,126.27,60.22,173.63,3.86,6.66,63.71,12.43,59.29,51.5,68.14,70.74,45.53,10.75
2022-09-06 19:12:00,126.01,63.73,174.21,4.02,6.58,63.59,12.43,59.22,51.34,68.08,70.73,45.52,12.18
2022-09-06 22:05:49,125.69,60.5,172.77,4.02,6.55,63.47,12.5,59.45,50.83,68.03,70.71,45.51,14.0
2022-09-07 00:00:00,125.83,61.93,174.4,3.96,6.67,73.47,12.5,71.49,66.21,74.97,74.69,72.53,14.18
2022-09-07 04:48:00,125.6,61.01,172.18,3.94,6.78,63.34,12.43,59.23,50.6,67.94,70.69,45.47,11.87
2022-09-07 09:36:00,127.72,61.17,174.12,3.91,6.59,63.26,12.5,58.93,50.48,67.89,70.69,45.46,10.68
2022-09-07 14:24:00,125.04,61.24,173.19,4.0,6.64,63.15,12.5,58.78,50.32,67.85,70.68,45.45,11.25
2022-09-07 19:12:00,125.37,60.29,173.68,4.01,6.67,63.01,12.5,59.04,49.84,67.8,70.66,45.42,13.5
2022-09-07 22:05:49,128.26,60.98,172.08,3.96,6.48,73.47,12.5,71.49,66.21,74.97,74.69,72.53,14.18
2022-09-08 00:00:00,125.56,61.03,173.32,3.96,6.63,73.62,12.43,71.51,66.23,74.97,74.69,72.53,14.12
2022-09-08 04:48:00,128.83,61.16,175.46,3.93,6.55,67.49,12.56,63.24,58.63,73.33,74.37,72.29,10.31
2022-09-08 09:36:00,125.29,60.57,172.31,4.06,6.65,66.97,12.62,62.38,57.74,71.64,74.36,72.33,10.06
2022-09-08 14:24:00,127.44,60.91,172.95,4.01,6.8,66.61,12.56,62.43,57.03,70.94,74.01,72.18,13.25
2022-09-08 19:12:00,122.86,59.58,174.1,3.91,6.7,66.22,12.5,62.08,56.5,70.48,73.61,48.98,11.87
2022-09-08 22:05:49,125.53,60.61,173.16,3.96,6.85,73.62,12.43,71.51,66.23,74.97,74.69,72.53,14.12
2022-09-09 00:00:00,122.88,60.27,172.66,3.86,6.57,66.03,12.5,61.5,56.16,70.24,73.04,46.84,9.75
2022-09-09 04:48:00,126.47,60.92,171.01,4.0,6.74,65.86,12.5,61.35,55.84,70.11,72.19,46.44,11.31
2022-09-09 09:36:00,123.33,61.25,170.6,4.02,6.71,65.69,12.5,61.64,55.42,70.0,71.67,46.24,13.62
2022-09-09 14:24:00,125.53,60.85,171.85,3.97,6.61,65.56,12.43,61.39,55.27,69.83,71.35,46.11,11.87
2022-09-09 19:12:00,124.63,62.68,171.14,3.89,6.81,66.19,12.5,62.05,56.48,70.44,73.55,48.86,11.68
2022-09-09 22:05:49,123.27,59.39,171.47,3.86,6.7,66.03,12.5,61.5,56.16,70.24,73.04,46.84,9.75
2022-09-10 00:00:00,122.55,62.04,171.59,3.92,6.52,65.33,12.5,61.06,54.96,69.6,71.14,45.99,12.0
2022-09-10 04:48:00,124.16,61.29,170.56,3.93,6.61,65.23,12.5,61.09,54.7,69.51,71.07,45.95,13.06
2022-09-10 09:36:00,127.49,60.76,171.66,3.87,6.69,65.1,12.5,60.95,54.5,69.36,71.01,45.89,12.37
2022-09-10 14:24:00,124.39,58.75,172.94,3.97,6.78,65.55,12.43,61.37,55.26,69.83,71.33,46.1,11.87
2022-09-10 19:12:00,126.16,61.2,169.8,3.93,6.76,65.44,12.43,61.16,55.12,69.69,71.19,46.04,11.68
2022-09-10 22:05:49,124.64,60.31,170.26,3.92,6.66,65.33,12.5,61.06,54.96,69.6,71.14,45.99,12.0
2022-09-11 00:00:00,126.01,60.93,170.58,3.83,6.56,67.44,12.56,63.56,58.55,72.28,74.26,77.0,13.18
2022-09-11 04:48:00,121.91,59.18,171.71,3.8,6.49,66.86,12.56,62.8,57.66,71.19,74.19,76.99,12.5
2022-09-11 09:36:00,124.0,60.04,169.14,3.87,6.6,65.1,12.5,60.94,54.49,69.35,71.01,45.9,12.37
2022-09-11 14:24:00,125.99,60.53,169.18,3.84,6.62,65.0,12.5,60.8,54.36,69.22,71.0,45.86,12.06
2022-09-11 19:12:00,124.27,62.07,167.89,3.84,6.73,70.74,12.5,69.87,64.48,74.39,74.41,76.24,14.37
2022-09-11 22:05:49,124.33,60.16,180.77,3.83,6.67,67.44,12.56,63.56,58.55,72.28,74.26,77.0,13.18
2022-09-12 00:00:00,123.77,58.59,181.81,3.77,6.79,66.04,12.62,62.62,57.02,70.12,71.76,46.41,11.87
2022-09-12 04:48:00,126.09,60.88,182.09,3.8,6.77,66.85,12.56,62.8,57.65,71.17,74.01,76.99,12.43
2022-09-12 09:36:00,124.75,62.13,181.27,3.75,6.69,66.46,12.56,63.56,58.04,70.6,73.43,48.97,11.81
2022-09-12 14:24:00,124.32,60.23,180.14,3.82,6.73,66.19,12.62,63.06,57.48,70.28,72.32,46.68,13.81
2022-09-12 19:12:00,125.2,59.75,181.36,3.8,6.77,66.12,12.62,62.91,57.23,70.19,72.01,46.51,13.31
2022-09-12 22:05:49,125.07,60.85,180.74,3.77,6.6,66.04,12.62,62.62,57.02,70.12,71.76,46.41,11.87
2022-09-13 00:00:00,124.46,59.02,178.43,3.77,6.95,66.04,12.62,62.58,57.0,70.1,71.73,46.4,11.75
2022-09-13 04:48:00,126.42,60.63,179.07,3.72,6.7,65.9,12.62,62.09,56.71,69.98,71.51,46.31,10.0
2022-09-13 09:36:00,123.97,60.3,181.82,3.92,6.66,65.74,12.62,61.85,56.42,69.86,71.37,46.24,10.87
2022-09-13 14:24:00,124.43,60.18,180.44,4.02,6.69,65.58,12.62,62.12,55.93,69.75,71.26,46.18,13.37
2022-09-13 19:12:00,123.0,60.21,178.51,3.97,6.62,65.47,12.56,61.78,55.68,69.62,71.19,46.1,11.12
2022-09-13 22:05:49,124.15,59.7,180.69,3.77,6.61,66.04,12.62,62.58,57.0,70.1,71.73,46.4,11.75
2022-09-14 00:00:00,126.24,59.85,180.86,3.93,6.58,65.36,12.56,61.35,55.46,69.48,71.15,46.07,9.43
2022-09-14 04:48:00,122.85,59.59,179.19,4.0,6.66,69.31,12.43,69.64,63.88,74.82,74.69,73.94,15.06
2022-09-14 09:36:00,122.08,60.63,180.19,4.02,6.54,69.05,12.43,65.61,61.03,74.87,74.73,74.01,16.0
2022-09-14 14:24:00,125.25,60.41,175.45,3.97,6.54,67.41,12.5,63.48,58.7,72.47,74.62,73.89,12.43
2022-09-14 19:12:00,123.48,59.82,180.26,3.97,6.61,65.46,12.56,61.76,55.68,69.62,71.19,46.11,11.06
2022-09-14 22:05:49,123.82,60.86,180.34,3.93,6.64,65.36,12.56,61.35,55.46,69.48,71.15,46.07,9.43
2022-09-15 00:00:00,123.57,60.8,177.81,3.93,6.54,66.69,12.5,62.45,57.57,70.76,73.58,50.54,11.43
2022-09-15 04:48:00,123.71,62.13,179.16,4.0,6.44,66.47,12.5,62.6,56.99,70.49,73.28,48.15,13.87
2022-09-15 09:36:00,124.83,61.2,178.34,3.96,6.61,66.25,12.43,62.26,56.65,70.26,72.49,46.97,11.81
2022-09-15 14:24:00,122.23,60.22,178.46,3.97,6.54,67.39,12.5,63.44,58.66,72.42,74.61,73.87,12.37
2022-09-15 19:12:00,121.92,59.12,178.0,3.93,6.67,66.96,12.5,62.73,58.02,71.19,74.24,73.79,10.81
2022-09-15 22:05:49,123.5,60.47,176.91,3.93,6.62,66.69,12.5,62.45,57.57,70.76,73.58,50.54,11.43
2022-09-16 00:00:00,120.93,58.94,180.17,4.02,6.55,65.78,12.43,61.91,55.83,69.89,71.42,46.51,13.81
2022-09-16 04:48:00,121.22,60.87,177.79,3.96,6.57,65.68,12.43,61.71,55.68,69.78,71.33,46.41,12.62
2022-09-16 09:36:00,126.03,59.83,178.09,3.96,6.5,66.24,12.43,62.24,56.64,70.25,72.47,46.95,11.68
2022-09-16 14:24:00,124.31,61.42,176.75,3.92,6.67,66.07,12.5,61.73,56.4,70.11,71.82,46.73,9.87
2022-09-16 19:12:00,123.1,58.98,176.62,4.0,6.48,65.93,12.5,61.64,56.17,69.99,71.57,46.6,11.62
2022-09-16 22:05:49,124.94,60.05,177.98,4.02,6.64,65.78,12.43,61.91,55.83,69.89,71.42,46.51,13.81
2022-09-17 00:00:00,121.48,60.31,177.98,3.94,6.6,65.28,12.56,61.27,54.86,69.35,71.12,46.21,12.87
2022-09-17 04:48:00,122.51,59.42,178.22,3.96,6.53,65.67,12.43,61.7,55.69,69.76,71.32,46.41,12.62
2022-09-17 09:36:00,123.9,61.52,178.31,3.93,6.53,65.58,12.43,61.52,55.55,69.67,71.26,46.36,12.25
2022-09-17 14:24:00,124.24,63.01,176.83,3.91,6.63,65.5,12.5,61.38,55.38,69.55,71.22,46.31,12.37
2022-09-17 19:12:00,123.62,61.11,176.43,4.01,6.39,65.36,12.5,61.49,55.04,69.46,71.17,46.26,14.18
2022-09-17 22:05:49,118.99,59.16,177.58,3.94,6.77,65.28,12.56,61.27,54.86,69.35,71.12,46.21,12.87
2022-09-18 00:00:00,121.3,58.85,176.03,3.95,6.52,65.28,12.56,61.26,54.85,69.35,71.12,46.21,12.87
2022-09-18 04:48:00,123.43,59.65,177.51,3.92,6.54,65.21,12.56,61.06,54.69,69.25,71.12,46.18,12.43
2022-09-18 09:36:00,122.14,59.79,176.85,3.9,6.63,65.11,12.62,60.92,54.56,69.15,71.1,46.16,12.56
2022-09-18 14:24:00,126.43,59.46,177.55,3.91,6.57,64.99,12.68,60.95,54.25,69.06,71.07,46.12,13.81
2022-09-18 19:12:00,123.95,58.53,176.96,3.85,6.79,64.9,12.68,60.78,54.05,68.96,71.04,46.08,12.93
2022-09-18 22:05:49,123.32,60.46,175.03,3.95,6.61,65.28,12.56,61.26,54.85,69.35,71.12,46.21,12.87
2022-09-19 00:00:00,120.77,59.39,175.12,3.83,6.44,64.82,12.68,60.6,53.9,68.87,71.04,46.06,12.56
2022-09-19 04:48:00,122.35,60.21,176.66,3.83,6.53,64.71,12.75,60.44,53.76,68.79,71.03,46.04,12.56
2022-09-19 09:36:00,122.72,62.45,177.78,3.85,6.67,64.58,12.75,60.47,53.42,68.72,71.01,46.02,13.81
2022-09-19 14:24:00,124.01,57.88,174.26,3.8,6.45,64.47,12.75,60.29,53.18,68.64,71.0,45.98,12.62
2022-09-19 19:12:00,123.6,59.77,175.56,3.85,6.51,64.89,12.68,60.78,54.05,68.94,71.05,46.08,12.93
2022-09-19 22:05:49,123.77,59.88,175.7,3.83,6.75,64.82,12.68,60.6,53.9,68.87,71.04,46.06,12.56
2022-09-20 00:00:00,120.79,59.81,173.69,3.93,6.6,64.28,12.81,59.76,52.85,68.51,71.0,45.97,11.5
2022-09-20 04:48:00,124.24,59.72,175.66,4.01,6.41,72.05,12.81,72.08,66.57,74.83,74.85,73.19,18.31
2022-09-20 09:36:00,120.01,60.02,175.0,3.96,6.51,69.88,12.94,68.05,62.83,73.74,74.71,73.22,16.03
2022-09-20 14:24:00,121.23,58.56,172.77,3.8,6.61,64.47,12.75,60.28,53.18,68.62,71.0,45.98,12.62
2022-09-20 19:12:00,122.64,59.74,176.54,3.77,6.75,64.37,12.81,60.01,53.03,68.56,70.99,45.97,11.31
2022-09-20 22:05:49,121.74,59.19,173.82,3.93,6.48,64.28,12.81,59.76,52.85,68.51,71.0,45.97,11.5
2022-09-21 00:00:00,120.42,58.58,173.24,3.91,6.57,66.64,13.0,62.47,57.03,70.64,73.33,48.68,12.87
2022-09-21 04:48:00,120.66,59.34,174.88,3.86,6.54,66.36,12.93,62.19,56.62,70.41,72.47,46.82,12.37
2022-09-21 09:36:00,119.51,57.74,174.87,3.96,6.46,67.72,13.06,64.01,59.1,72.65,74.57,73.26,13.75
2022-09-21 14:24:00,122.58,56.94,174.93,3.93,6.44,67.19,13.0,63.05,58.15,71.46,74.55,73.24,11.5
2022-09-21 19:12:00,123.61,59.86,173.68,3.92,6.42,66.87,13.06,62.56,57.53,70.83,73.94,52.55,11.68
2022-09-21 22:05:49,121.54,59.13,174.01,3.91,6.32,66.64,13.0,62.47,57.03,70.64,73.33,48.68,12.87
2022-09-22 00:00:00,121.06,59.83,173.17,3.96,6.48,65.83,12.87,61.72,55.51,69.99,71.41,46.28,13.24
2022-09-22 04:48:00,119.41,60.39,172.44,3.85,6.54,66.36,13.0,62.19,56.62,70.41,72.44,46.81,12.37
2022-09-22 09:36:00,122.94,61.0,174.83,3.83,6.55,66.19,12.93,61.91,56.38,70.26,72.0,46.56,11.81
2022-09-22 14:24:00,124.84,60.29,173.46,3.87,6.43,66.04,12.93,61.77,56.11,70.16,71.66,46.43,12.62
2022-09-22 19:12:00,118.77,60.26,173.27,4.01,6.59,65.9,12.87,61.93,55.66,70.07,71.48,46.34,14.62
2022-09-22 22:05:49,119.82,59.52,171.25,3.96,6.69,65.83,12.87,61.72,55.51,69.99,71.41,46.28,13.24
2022-09-23 00:00:00,120.33,60.92,173.03,3.96,6.48,65.76,12.87,61.51,55.36,69.91,71.35,46.23,11.87
2022-09-23 04:48:00,120.46,58.62,172.19,3.93,6.55,65.67,12.87,61.01,55.1,69.79,71.3,46.21,10.06
2022-09-23 09:36:00,121.61,59.04,172.78,4.0,6.61,65.57,12.93,60.78,54.84,69.68,71.26,46.17,11.0
2022-09-23 14:24:00,123.66,58.05,172.61,4.01,6.73,65.41,12.87,61.14,54.5,69.58,71.19,46.11,14.43
2022-09-23 19:12:00,122.71,59.8,172.24,3.96,6.7,65.26,12.87,60.93,54.29,69.4,71.16,46.05,12.56
2022-09-23 22:05:49,121.94,58.84,173.56,3.96,6.55,65.76,12.87,61.51,55.36,69.91,71.35,46.23,11.87
2022-09-24 00:00:00,120.03,59.8,172.95,3.93,6.47,65.19,12.87,60.51,54.1,69.29,71.14,46.02,10.81
2022-09-24 04:48:00,119.38,59.68,173.56,3.95,6.6,65.08,12.87,60.27,53.92,69.19,71.12,46.0,11.12
2022-09-24 09:36:00,119.8,61.5,170.89,4.01,6.59,72.43,12.87,72.83,67.04,74.93,75.01,73.37,17.68
2022-09-24 14:24:00,123.29,58.37,171.49,3.95,6.43,67.8,13.0,64.05,59.18,72.8,74.72,73.28,14.18
2022-09-24 19:12:00,120.83,59.44,171.98,3.96,6.48,65.26,12.87,60.9,54.28,69.39,71.16,46.05,12.43
2022-09-24 22:05:49,120.22,59.16,171.46,3.93,6.33,65.19,12.87,60.51,54.1,69.29,71.14,46.02,10.81
2022-09-25 00:00:00,120.57,60.72,171.71,3.97,6.52,66.91,13.06,62.8,57.64,70.89,74.04,50.74,13.93
2022-09-25 04:48:00,122.02,59.0,170.42,4.01,6.47,66.68,13.06,62.86,57.04,70.67,72.97,48.15,15.75
2022-09-25 09:36:00,118.77,57.9,170.78,3.96,6.54,66.47,13.06,62.32,56.65,70.48,72.07,46.73,13.06
2022-09-25 14:24:00,122.82,57.5,169.7,3.95,6.56,67.76,13.0,64.01,59.13,72.76,74.72,73.28,14.18
2022-09-25 19:12:00,120.9,59.26,170.4,3.92,6.56,67.23,13.06,63.17,58.18,71.44,74.66,73.23,13.31
2022-09-25 22:05:49,120.29,60.53,171.95,3.97,6.63,66.91,13.06,62.8,57.64,70.89,74.04,50.74,13.93
2022-09-26 00:00:00,121.24,59.04,170.85,4.02,6.56,65.98,13.18,61.8,55.56,70.12,71.46,46.34,14.93
2022-09-26 04:48:00,120.85,60.01,172.59,3.96,6.52,65.87,13.18,61.47,55.37,69.97,71.37,46.26,12.87
2022-09-26 09:36:00,119.97,59.09,170.27,3.96,6.66,66.47,13.06,62.31,56.65,70.48,72.06,46.72,13.0
2022-09-26 14:24:00,120.05,58.37,170.84,3.92,6.51,66.31,13.12,61.72,56.32,70.33,71.75,46.54,10.93
2022-09-26 19:12:00,119.09,60.42,169.3,4.01,6.48,66.16,13.18,61.51,55.96,70.24,71.6,46.44,12.62
2022-09-26 22:05:49,121.34,56.81,190.01,4.02,6.48,65.98,13.18,61.8,55.56,70.12,71.46,46.34,14.93
2022-09-27 00:00:00,119.49,58.55,187.02,3.97,6.45,67.94,13.37,64.23,59.39,74.46,74.73,73.41,14.0
