FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
02-08-2022 00:04:53,124.08,62.28,191.06,3.84,6.75,65.58,11.75,62.25,57.99,69.06,72.21,49.81,11.18
02-08-2022 05:55:16,125.17,63.99,190.75,3.82,6.82,65.58,11.75,62.17,57.94,69.04,72.19,49.78,10.93
02-08-2022 11:55:40,123.05,62.67,190.8,3.83,6.82,65.53,11.75,62.13,57.89,69.01,72.16,49.74,11.37
02-08-2022 17:56:04,123.21,61.8,191.77,3.99,6.77,65.49,11.75,62.28,57.89,68.99,72.08,49.53,12.37
02-08-2022 23:56:28,122.6,62.72,189.75,3.95,6.82,65.47,11.75,62.1,57.85,68.96,72.07,49.18,11.12
03-08-2022 00:06:29,121.62,61.17,191.46,3.95,6.62,65.47,11.75,62.1,57.85,68.96,72.07,49.17,11.12
03-08-2022 05:56:52,123.47,64.46,188.55,3.91,6.8,65.44,11.75,62.02,57.8,68.94,72.08,49.02,10.93
03-08-2022 11:57:17,121.01,62.25,189.69,3.9,6.76,65.42,11.81,62.02,57.74,68.91,72.04,48.83,11.68
03-08-2022 17:57:42,121.15,63.17,191.13,3.87,6.69,65.37,11.75,62.05,57.74,68.9,71.99,48.65,11.68
03-08-2022 23:58:06,121.47,61.75,188.25,3.84,6.71,65.36,11.75,61.93,57.7,68.87,71.99,48.55,10.68
04-08-2022 00:08:07,119.4,62.85,188.82,3.84,6.62,65.35,11.81,61.92,57.69,68.87,71.99,48.55,10.62
04-08-2022 05:48:30,120.53,62.26,189.26,3.81,6.77,65.33,11.81,61.66,57.6,68.86,71.99,48.54,9.06
04-08-2022 12:28:55,119.62,64.34,187.88,4.0,6.88,65.26,11.75,61.63,57.45,68.83,71.97,48.51,10.56
04-08-2022 18:09:18,119.76,60.75,186.13,4.0,6.69,65.19,11.75,61.89,57.48,68.81,71.89,48.43,12.0
04-08-2022 23:59:41,119.97,61.84,186.31,3.96,6.67,65.17,11.68,61.67,57.48,68.79,71.9,48.36,10.0
05-08-2022 00:09:43,118.8,61.7,187.75,3.96,6.92,65.18,11.68,61.66,57.48,68.78,71.9,48.37,9.93
05-08-2022 06:00:06,119.67,60.9,187.9,3.93,6.63,65.15,11.68,61.41,57.36,68.76,71.9,48.33,8.62
05-08-2022 12:00:30,121.96,62.02,187.53,4.01,6.81,65.1,11.68,61.39,57.23,68.74,71.9,48.3,10.12
05-08-2022 17:50:53,119.96,63.02,187.7,4.01,6.86,65.03,11.62,61.67,57.28,68.72,71.82,48.2,11.68
05-08-2022 23:51:18,121.72,61.32,186.39,3.96,6.8,65.01,11.56,61.62,57.33,68.69,71.83,48.14,11.18
06-08-2022 00:01:18,120.52,62.04,186.32,3.96,6.73,65.0,11.56,61.63,57.32,68.69,71.82,48.14,11.18
06-08-2022 05:51:41,121.16,62.5,184.27,3.93,6.9,65.0,11.56,61.52,57.3,68.67,71.82,48.09,10.56
06-08-2022 11:52:06,118.84,62.57,186.0,3.92,6.57,64.96,11.56,65.33,59.28,68.65,71.81,48.03,10.87
06-08-2022 17:52:30,120.16,61.42,186.1,3.9,6.79,64.94,11.56,66.82,59.21,68.64,71.78,47.98,11.68
06-08-2022 23:52:54,120.2,59.4,184.58,3.86,6.78,69.37,11.56,66.43,61.97,74.51,74.89,52.52,11.0
07-08-2022 00:02:55,119.08,61.44,185.63,3.86,6.8,69.36,11.56,66.4,61.95,74.51,74.89,52.51,11.0
07-08-2022 05:53:19,118.77,64.05,182.81,3.83,6.72,68.85,11.56,65.73,61.43,74.5,74.78,58.54,9.62
07-08-2022 11:53:42,117.76,60.86,185.27,3.91,6.67,68.55,11.56,65.46,61.09,74.54,74.94,77.29,10.62
07-08-2022 17:54:06,122.24,60.71,184.6,3.96,6.65,68.35,11.56,65.49,61.0,74.55,75.15,77.37,11.62
07-08-2022 23:54:30,118.54,62.0,186.33,3.9,6.81,68.21,11.56,65.12,60.87,74.57,76.28,77.42,9.81
08-08-2022 00:04:31,122.02,61.77,185.35,3.9,6.81,68.21,11.56,65.11,60.86,74.57,76.28,77.42,9.75
08-08-2022 02:34:41,119.3,61.0,185.24,3.87,6.74,68.16,11.56,64.94,60.77,74.57,76.36,77.43,9.18
08-08-2022 05:04:51,118.71,61.67,184.38,3.86,6.72,68.12,11.56,64.79,60.67,74.58,76.39,77.44,8.68
08-08-2022 07:35:02,120.93,61.49,183.99,3.85,6.7,68.07,11.56,64.64,60.57,74.58,76.4,77.44,8.12
08-08-2022 10:35:13,119.05,62.02,181.89,4.05,6.79,68.01,11.56,64.53,60.46,74.58,76.4,77.44,8.81
09-08-2022 00:00:00,120.85,62.06,182.52,3.63,6.64,62.79,11.56,58.23,48.8,67.61,70.36,44.86,9.75
09-08-2022 04:48:00,119.5,60.43,184.53,3.65,6.71,62.69,11.56,58.02,48.8,67.56,70.33,44.84,9.25
09-08-2022 09:36:00,120.72,62.27,180.83,3.67,6.71,72.54,11.5,69.82,65.3,74.74,74.43,73.57,15.31
09-08-2022 14:24:00,118.55,61.28,181.69,3.84,6.87,71.83,11.81,67.1,62.39,74.73,74.3,73.55,16.43
09-08-2022 19:12:00,121.25,60.81,180.41,3.79,6.92,67.12,11.93,62.75,57.93,72.24,74.0,73.49,10.93
09-08-2022 22:05:49,120.73,62.55,183.18,3.63,6.98,62.79,11.56,58.23,48.8,67.61,70.36,44.86,9.75
10-08-2022 00:00:00,118.62,61.38,180.85,3.75,6.93,66.62,11.87,61.74,57.05,71.12,73.97,73.42,8.81
10-08-2022 04:48:00,123.96,61.01,182.86,3.97,6.78,66.28,11.81,61.35,56.53,70.55,73.6,73.01,9.87
10-08-2022 09:36:00,120.81,61.07,180.53,4.02,6.79,66.01,11.81,61.51,55.73,70.33,73.22,49.52,12.06
10-08-2022 14:24:00,123.44,61.87,180.23,3.96,6.65,65.75,11.68,61.1,55.46,70.01,72.44,46.97,10.43
10-08-2022 19:12:00,122.4,61.47,181.85,3.79,6.62,67.12,11.93,62.72,57.91,72.21,74.0,73.48,10.87
10-08-2022 22:05:49,119.72,61.95,181.22,3.75,6.84,66.62,11.87,61.74,57.05,71.12,73.97,73.42,8.81
11-08-2022 00:00:00,119.38,59.29,177.06,3.92,6.97,65.44,11.62,60.68,55.05,69.73,71.35,46.01,10.18
11-08-2022 04:48:00,119.39,62.37,180.08,4.02,6.97,65.31,11.56,60.79,54.56,69.62,71.12,45.88,11.87
11-08-2022 09:36:00,117.25,61.06,179.97,3.96,6.67,65.17,11.56,60.51,54.39,69.44,70.94,45.77,10.56
11-08-2022 14:24:00,118.96,61.7,179.4,3.96,6.82,65.75,11.68,61.1,55.45,70.0,72.36,46.93,10.43
11-08-2022 19:12:00,120.37,62.56,178.29,3.93,6.71,65.58,11.62,60.88,55.25,69.87,71.67,46.22,10.18
11-08-2022 22:05:49,122.29,62.51,178.8,3.92,6.81,65.44,11.62,60.68,55.05,69.73,71.35,46.01,10.18
12-08-2022 00:00:00,118.84,59.6,178.05,3.9,6.77,64.83,11.56,60.19,53.81,69.12,70.78,45.61,11.0
12-08-2022 04:48:00,121.32,62.07,178.49,3.82,6.81,64.67,11.56,59.88,53.46,68.94,70.71,45.53,9.43
12-08-2022 09:36:00,135.03,65.02,189.02,3.96,6.74,65.17,11.56,60.51,54.39,69.44,70.94,45.77,10.56
12-08-2022 14:24:00,135.92,65.79,188.36,3.93,6.71,65.06,11.56,60.35,54.26,69.33,70.87,45.71,10.31
12-08-2022 19:12:00,136.08,63.02,189.01,3.91,6.88,64.94,11.56,60.22,54.11,69.21,70.83,45.65,10.31
12-08-2022 22:05:49,137.19,63.61,189.45,3.9,6.74,64.83,11.56,60.19,53.81,69.12,70.78,45.61,11.0
01-09-2022 00:00:00,125.71,60.98,176.84,3.97,6.99,66.0,12.31,62.01,56.19,70.24,73.23,48.28,13.12
01-09-2022 04:48:00,128.08,60.74,176.98,3.84,6.7,65.76,12.25,61.81,55.84,70.01,72.17,46.31,12.37
01-09-2022 09:36:00,128.43,61.54,177.19,3.96,6.72,66.64,12.25,62.73,57.49,71.17,74.47,73.33,11.5
01-09-2022 14:24:00,127.43,61.71,177.68,3.93,6.65,66.37,12.25,62.16,57.0,70.69,74.19,73.01,10.18
01-09-2022 19:12:00,129.33,61.41,178.18,3.92,6.66,66.17,12.31,61.86,56.65,70.37,73.73,50.5,10.43
01-09-2022 22:05:49,128.62,61.92,176.4,3.97,6.85,66.0,12.31,62.01,56.19,70.24,73.23,48.28,13.12
02-09-2022 00:00:00,131.25,62.6,176.77,3.95,6.81,65.29,12.31,61.36,54.77,69.54,71.03,45.87,13.18
02-09-2022 04:48:00,126.89,62.42,175.71,3.84,6.76,65.75,12.25,61.8,55.81,70.0,72.16,46.3,12.37
02-09-2022 09:36:00,125.65,61.39,173.44,3.82,6.71,65.61,12.18,61.58,55.61,69.87,71.62,46.13,12.06
02-09-2022 14:24:00,125.98,61.8,177.04,3.94,6.74,65.5,12.25,61.53,55.32,69.75,71.33,46.03,13.37
02-09-2022 19:12:00,126.19,60.62,178.39,4.01,6.67,65.39,12.25,61.62,54.94,69.67,71.15,45.95,14.5
02-09-2022 22:05:49,127.69,62.91,177.19,3.95,6.72,65.29,12.31,61.36,54.77,69.54,71.03,45.87,13.18
03-09-2022 00:00:00,123.68,61.69,175.99,3.94,6.77,65.29,12.31,61.33,54.75,69.53,71.03,45.88,13.18
03-09-2022 04:48:00,128.86,58.92,176.45,3.91,6.66,65.19,12.37,61.09,54.57,69.43,70.99,45.83,12.62
03-09-2022 09:36:00,126.49,61.1,174.97,3.9,6.74,65.08,12.37,60.91,54.34,69.31,70.94,45.8,12.81
03-09-2022 14:24:00,126.42,60.49,176.0,3.89,6.59,64.98,12.43,60.86,53.98,69.19,70.9,45.77,13.18
03-09-2022 19:12:00,125.12,62.46,175.54,3.84,6.61,64.86,12.5,60.58,53.72,69.06,70.87,45.72,12.18
03-09-2022 22:05:49,126.54,60.78,175.01,3.94,6.75,65.29,12.31,61.33,54.75,69.53,71.03,45.88,13.18
04-09-2022 00:00:00,126.68,60.68,176.22,3.82,6.69,64.75,12.5,60.29,53.54,68.94,70.87,45.71,10.87
04-09-2022 04:48:00,126.42,60.85,178.41,4.07,6.79,64.62,12.56,60.13,53.29,68.83,70.87,45.7,12.06
04-09-2022 09:36:00,127.07,59.51,177.31,4.02,6.67,64.48,12.5,60.34,52.77,68.73,70.83,45.66,14.0
04-09-2022 14:24:00,125.63,59.81,175.35,3.95,6.84,64.35,12.5,59.95,52.54,68.58,70.8,45.64,11.12
04-09-2022 19:12:00,125.13,61.88,176.26,3.84,6.78,64.86,12.5,60.57,53.72,69.05,70.87,45.72,12.18
04-09-2022 22:05:49,127.26,60.46,176.14,3.82,6.76,64.75,12.5,60.29,53.54,68.94,70.87,45.71,10.87
05-09-2022 00:00:00,126.54,62.51,174.42,4.07,6.47,64.14,12.5,59.43,52.25,68.43,70.8,45.61,10.31
05-09-2022 04:48:00,126.64,60.17,175.65,4.01,6.77,63.99,12.5,59.7,51.82,68.35,70.78,45.59,13.31
05-09-2022 09:36:00,127.89,61.32,173.34,3.92,6.65,63.82,12.43,59.61,51.59,68.23,70.74,45.55,12.25
05-09-2022 14:24:00,124.7,60.89,173.94,3.95,6.69,64.35,12.5,59.93,52.54,68.58,70.8,45.63,11.06
05-09-2022 19:12:00,124.9,60.03,174.91,3.93,6.59,64.26,12.5,59.62,52.39,68.5,70.8,45.63,9.93
05-09-2022 22:05:49,128.02,61.37,174.13,4.07,6.68,64.14,12.5,59.43,52.25,68.43,70.8,45.61,10.31
06-09-2022 00:00:00,123.86,60.52,176.31,4.02,6.74,63.47,12.5,59.45,50.83,68.03,70.71,45.51,14.0
06-09-2022 04:48:00,124.06,61.19,175.0,3.96,6.79,63.35,12.43,59.26,50.6,67.94,70.69,45.48,12.06
06-09-2022 09:36:00,127.19,61.62,173.82,3.91,6.48,63.82,12.43,59.61,51.59,68.22,70.74,45.55,12.18
06-09-2022 14:24:00,126.27,60.22,173.63,3.86,6.66,63.71,12.43,59.29,51.5,68.14,70.74,45.53,10.75
06-09-2022 19:12:00,126.01,63.73,174.21,4.02,6.58,63.59,12.43,59.22,51.34,68.08,70.73,45.52,12.18
06-09-2022 22:05:49,125.69,60.5,172.77,4.02,6.55,63.47,12.5,59.45,50.83,68.03,70.71,45.51,14.0
07-09-2022 00:00:00,125.83,61.93,174.4,3.96,6.67,73.47,12.5,71.49,66.21,74.97,74.69,72.53,14.18
07-09-2022 04:48:00,125.6,61.01,172.18,3.94,6.78,63.34,12.43,59.23,50.6,67.94,70.69,45.47,11.87
07-09-2022 09:36:00,127.72,61.17,174.12,3.91,6.59,63.26,12.5,58.93,50.48,67.89,70.69,45.46,10.68
07-09-2022 14:24:00,125.04,61.24,173.19,4.0,6.64,63.15,12.5,58.78,50.32,67.85,70.68,45.45,11.25
07-09-2022 19:12:00,125.37,60.29,173.68,4.01,6.67,63.01,12.5,59.04,49.84,67.8,70.66,45.42,13.5
07-09-2022 22:05:49,128.26,60.98,172.08,3.96,6.48,73.47,12.5,71.49,66.21,74.97,74.69,72.53,14.18
08-09-2022 00:00:00,125.56,61.03,173.32,3.96,6.63,73.62,12.43,71.51,66.23,74.97,74.69,72.53,14.12
08-09-2022 04:48:00,128.83,61.16,175.46,3.93,6.55,67.49,12.56,63.24,58.63,73.33,74.37,72.29,10.31
08-09-2022 09:36:00,125.29,60.57,172.31,4.06,6.65,66.97,12.62,62.38,57.74,71.64,74.36,72.33,10.06
08-09-2022 14:24:00,127.44,60.91,172.95,4.01,6.8,66.61,12.56,62.43,57.03,70.94,74.01,72.18,13.25
08-09-2022 19:12:00,122.86,59.58,174.1,3.91,6.7,66.22,12.5,62.08,56.5,70.48,73.61,48.98,11.87
08-09-2022 22:05:49,125.53,60.61,173.16,3.96,6.85,73.62,12.43,71.51,66.23,74.97,74.69,72.53,14.12
09-09-2022 00:00:00,122.88,60.27,172.66,3.86,6.57,66.03,12.5,61.5,56.16,70.24,73.04,46.84,9.75
09-09-2022 04:48:00,126.47,60.92,171.01,4.0,6.74,65.86,12.5,61.35,55.84,70.11,72.19,46.44,11.31
09-09-2022 09:36:00,123.33,61.25,170.6,4.02,6.71,65.69,12.5,61.64,55.42,70.0,71.67,46.24,13.62
09-09-2022 14:24:00,125.53,60.85,171.85,3.97,6.61,65.56,12.43,61.39,55.27,69.83,71.35,46.11,11.87
09-09-2022 19:12:00,124.63,62.68,171.14,3.89,6.81,66.19,12.5,62.05,56.48,70.44,73.55,48.86,11.68
09-09-2022 22:05:49,123.27,59.39,171.47,3.86,6.7,66.03,12.5,61.5,56.16,70.24,73.04,46.84,9.75
10-09-2022 00:00:00,122.55,62.04,171.59,3.92,6.52,65.33,12.5,61.06,54.96,69.6,71.14,45.99,12.0
10-09-2022 04:48:00,124.16,61.29,170.56,3.93,6.61,65.23,12.5,61.09,54.7,69.51,71.07,45.95,13.06
10-09-2022 09:36:00,127.49,60.76,171.66,3.87,6.69,65.1,12.5,60.95,54.5,69.36,71.01,45.89,12.37
10-09-2022 14:24:00,124.39,58.75,172.94,3.97,6.78,65.55,12.43,61.37,55.26,69.83,71.33,46.1,11.87
10-09-2022 19:12:00,126.16,61.2,169.8,3.93,6.76,65.44,12.43,61.16,55.12,69.69,71.19,46.04,11.68
10-09-2022 22:05:49,124.64,60.31,170.26,3.92,6.66,65.33,12.5,61.06,54.96,69.6,71.14,45.99,12.0
11-09-2022 00:00:00,126.01,60.93,170.58,3.83,6.56,67.44,12.56,63.56,58.55,72.28,74.26,77.0,13.18
11-09-2022 04:48:00,121.91,59.18,171.71,3.8,6.49,66.86,12.56,62.8,57.66,71.19,74.19,76.99,12.5
11-09-2022 09:36:00,124.0,60.04,169.14,3.87,6.6,65.1,12.5,60.94,54.49,69.35,71.01,45.9,12.37
11-09-2022 14:24:00,125.99,60.53,169.18,3.84,6.62,65.0,12.5,60.8,54.36,69.22,71.0,45.86,12.06
11-09-2022 19:12:00,124.27,62.07,167.89,3.84,6.73,70.74,12.5,69.87,64.48,74.39,74.41,76.24,14.37
11-09-2022 22:05:49,124.33,60.16,180.77,3.83,6.67,67.44,12.56,63.56,58.55,72.28,74.26,77.0,13.18
12-09-2022 00:00:00,123.77,58.59,181.81,3.77,6.79,66.04,12.62,62.62,57.02,70.12,71.76,46.41,11.87
12-09-2022 04:48:00,126.09,60.88,182.09,3.8,6.77,66.85,12.56,62.8,57.65,71.17,74.01,76.99,12.43
12-09-2022 09:36:00,124.75,62.13,181.27,3.75,6.69,66.46,12.56,63.56,58.04,70.6,73.43,48.97,11.81
12-09-2022 14:24:00,124.32,60.23,180.14,3.82,6.73,66.19,12.62,63.06,57.48,70.28,72.32,46.68,13.81
12-09-2022 19:12:00,125.2,59.75,181.36,3.8,6.77,66.12,12.62,62.91,57.23,70.19,72.01,46.51,13.31
12-09-2022 22:05:49,125.07,60.85,180.74,3.77,6.6,66.04,12.62,62.62,57.02,70.12,71.76,46.41,11.87
01-10-2022 00:00:00,117.54,59.69,187.68,4.0,6.46,65.15,13.37,60.55,53.36,69.26,71.19,46.09,15.18
01-10-2022 04:48:00,117.34,58.79,185.84,3.96,6.47,68.5,13.43,64.94,60.16,74.87,74.69,74.19,14.31
01-10-2022 09:36:00,120.32,58.84,182.35,3.96,6.49,65.44,13.31,60.92,54.27,69.56,71.26,46.18,12.87
01-10-2022 14:24:00,120.85,57.93,185.11,3.93,6.41,65.37,13.37,60.48,54.01,69.44,71.25,46.15,11.06
01-10-2022 19:12:00,120.12,60.34,184.08,4.07,6.36,65.26,13.43,60.21,53.77,69.35,71.24,46.12,11.37
01-10-2022 22:05:49,118.77,58.28,184.94,4.0,6.41,65.15,13.37,60.55,53.36,69.26,71.19,46.09,15.18
02-10-2022 00:00:00,120.03,58.42,184.85,3.96,6.49,66.65,13.5,62.43,56.76,70.65,72.44,46.85,12.81
02-10-2022 04:48:00,119.88,58.39,183.35,3.95,6.38,68.4,13.43,64.72,59.91,74.86,74.67,74.19,14.0
02-10-2022 09:36:00,118.56,59.71,186.16,3.92,6.52,67.66,13.5,63.36,58.52,71.92,74.58,74.15,11.62
02-10-2022 14:24:00,121.52,59.9,184.38,4.0,6.57,67.26,13.5,62.77,57.82,71.22,74.08,55.79,12.06
02-10-2022 19:12:00,117.4,58.47,185.08,4.01,6.39,66.94,13.5,62.93,57.2,70.97,73.35,48.81,15.06
02-10-2022 22:05:49,120.88,58.66,185.45,3.96,6.43,66.65,13.5,62.43,56.76,70.65,72.44,46.85,12.81
03-10-2022 00:00:00,120.58,59.18,183.18,3.96,6.4,66.65,13.5,62.42,56.76,70.65,72.44,46.84,12.75
03-10-2022 04:48:00,121.51,58.83,182.89,3.92,6.43,66.46,13.5,61.81,56.43,70.47,71.93,46.61,10.68
03-10-2022 09:36:00,118.49,59.44,184.91,4.0,6.43,66.31,13.5,61.57,56.08,70.37,71.71,46.51,12.12
03-10-2022 14:24:00,120.15,59.75,185.12,4.01,6.49,66.16,13.5,61.81,55.67,70.28,71.56,46.41,14.31
03-10-2022 19:12:00,123.26,57.92,182.11,3.96,6.5,66.01,13.43,61.47,55.38,70.1,71.44,46.31,12.25
03-10-2022 22:05:49,120.99,58.34,185.57,3.96,6.45,66.65,13.5,62.42,56.76,70.65,72.44,46.84,12.75
04-10-2022 00:00:00,120.15,58.51,183.11,3.93,6.31,65.9,13.43,60.95,55.11,69.98,71.41,46.26,10.37
04-10-2022 04:48:00,120.81,58.04,184.01,4.01,6.46,73.57,13.43,73.57,67.18,74.94,74.96,74.29,17.81
04-10-2022 09:36:00,120.13,56.18,183.81,4.01,6.4,68.47,13.37,65.07,59.87,74.81,74.73,74.19,16.37
04-10-2022 14:24:00,123.29,57.69,182.09,3.96,6.34,67.4,13.43,63.29,58.16,71.68,74.41,74.12,12.93
04-10-2022 19:12:00,121.48,57.66,182.1,3.96,6.46,66.01,13.43,61.42,55.36,70.1,71.44,46.31,12.12
04-10-2022 22:05:49,119.87,58.75,180.72,3.93,6.42,65.9,13.43,60.95,55.11,69.98,71.41,46.26,10.37
05-10-2022 00:00:00,120.38,58.95,181.63,3.94,6.56,66.86,13.43,62.36,57.15,70.85,73.6,47.97,12.31
05-10-2022 04:48:00,119.41,58.79,181.18,4.06,6.45,66.65,13.43,62.48,56.62,70.72,72.82,46.98,14.81
05-10-2022 09:36:00,121.81,58.75,182.68,3.96,6.37,66.44,13.43,62.05,56.3,70.54,72.01,46.67,12.5
05-10-2022 14:24:00,117.89,57.49,183.97,3.96,6.56,67.4,13.37,63.27,58.14,71.68,74.36,74.12,12.87
05-10-2022 19:12:00,117.59,56.9,182.43,3.93,6.52,67.08,13.43,62.65,57.57,71.15,73.97,50.14,12.0
05-10-2022 22:05:49,122.19,59.26,182.7,3.94,6.37,66.86,13.43,62.36,57.15,70.85,73.6,47.97,12.31
06-10-2022 00:00:00,123.23,56.85,183.1,4.01,6.39,66.0,13.5,61.65,55.36,70.18,71.53,46.42,15.06
06-10-2022 04:48:00,120.7,60.45,182.89,3.96,6.43,65.87,13.43,61.3,55.11,70.01,71.44,46.32,12.68
06-10-2022 09:36:00,120.17,58.69,181.66,3.96,6.44,66.43,13.43,62.01,56.29,70.54,71.99,46.66,12.31
06-10-2022 14:24:00,120.99,58.49,180.4,3.92,6.54,66.31,13.43,61.53,56.02,70.4,71.76,46.57,10.68
06-10-2022 19:12:00,119.03,58.77,181.4,4.01,6.44,66.16,13.43,61.3,55.71,70.29,71.65,46.49,12.25
06-10-2022 22:05:49,120.26,57.87,181.85,4.01,6.57,66.0,13.5,61.65,55.36,70.18,71.53,46.42,15.06
07-10-2022 00:00:00,120.06,59.1,180.76,3.94,6.36,65.44,13.43,60.69,53.96,69.51,71.29,46.15,13.37
07-10-2022 04:48:00,120.94,58.19,181.98,3.96,6.41,65.87,13.43,61.26,55.09,70.01,71.44,46.32,12.5
07-10-2022 09:36:00,117.66,57.44,181.2,3.93,6.49,65.79,13.43,60.94,54.9,69.9,71.41,46.29,11.87
07-10-2022 14:24:00,119.24,58.77,182.07,3.92,6.34,65.68,13.43,60.78,54.69,69.79,71.37,46.25,12.31
07-10-2022 19:12:00,121.27,61.15,180.5,4.07,6.45,65.57,13.5,60.84,54.37,69.69,71.35,46.21,14.06
07-10-2022 22:05:49,118.99,57.1,180.28,3.94,6.57,65.44,13.43,60.69,53.96,69.51,71.29,46.15,13.37
08-10-2022 00:00:00,118.51,58.02,183.04,3.94,6.46,65.43,13.43,60.66,53.93,69.51,71.29,46.15,13.31
08-10-2022 04:48:00,123.06,59.65,181.1,3.91,6.37,65.33,13.5,60.41,53.73,69.39,71.26,46.12,12.62
08-10-2022 09:36:00,120.06,57.71,181.58,3.96,6.35,73.9,13.43,73.08,66.89,74.87,75.12,73.6,17.31
08-10-2022 14:24:00,119.13,59.65,179.79,3.97,6.24,68.1,13.56,64.6,59.33,74.72,74.85,73.37,15.93
08-10-2022 19:12:00,117.46,59.35,180.45,3.94,6.38,67.26,13.56,63.2,57.93,71.6,74.35,73.54,12.87
08-10-2022 22:05:49,121.09,58.21,181.46,3.94,6.61,65.43,13.43,60.66,53.93,69.51,71.29,46.15,13.31
09-10-2022 00:00:00,121.05,58.0,182.29,3.89,6.4,66.97,13.62,62.43,57.34,71.18,74.0,49.62,10.62
09-10-2022 04:48:00,119.55,59.16,179.78,4.0,6.46,66.73,13.62,62.1,56.85,70.93,73.24,47.57,12.31
09-10-2022 09:36:00,118.35,57.35,179.65,4.01,6.5,66.53,13.62,62.4,56.43,70.72,72.6,46.91,15.12
09-10-2022 14:24:00,119.96,58.95,180.39,3.96,6.41,66.32,13.56,62.11,56.11,70.53,71.87,46.6,13.75
09-10-2022 19:12:00,118.75,59.61,178.72,3.94,6.34,67.26,13.56,63.15,57.9,71.56,74.33,73.5,12.75
09-10-2022 22:05:49,118.59,59.42,180.17,3.89,6.42,66.97,13.62,62.43,57.34,71.18,74.0,49.62,10.62
10-10-2022 00:00:00,119.85,59.16,180.03,3.95,6.5,66.31,13.56,62.08,56.1,70.51,71.85,46.59,13.68
10-10-2022 04:48:00,118.42,57.07,180.73,3.95,6.34,66.31,13.56,62.08,56.1,70.51,71.85,46.59,13.68
10-10-2022 09:36:00,120.37,58.8,181.37,3.95,6.44,66.31,13.56,62.08,56.1,70.51,71.85,46.59,13.68
10-10-2022 14:24:00,120.91,58.0,180.39,3.95,6.42,66.31,13.56,62.08,56.1,70.51,71.85,46.59,13.68
10-10-2022 19:12:00,118.74,56.96,180.5,4.03,6.35,69.08,12.69,66.01,62.05,74.81,76.17,75.18,12.46
10-10-2022 22:05:49,117.95,57.91,179.69,4.03,6.26,69.08,12.69,66.01,62.05,74.81,76.17,75.18,12.46
11-10-2022 16:39:16,122.34,56.54,179.18,4.01,6.47,70.14,13.81,67.49,63.63,75.05,75.94,72.92,16.12
11-10-2022 18:29:24,118.59,57.84,177.38,4.0,6.46,69.96,13.81,67.33,63.4,73.91,75.93,72.9,15.87
11-10-2022 20:19:31,119.01,57.88,178.46,3.99,6.38,69.83,13.81,67.12,63.24,73.49,75.91,72.89,15.06
11-10-2022 22:09:39,120.32,58.56,179.53,3.97,6.32,69.71,13.81,66.94,63.11,72.81,75.87,72.87,14.31
11-10-2022 23:59:46,120.9,59.11,177.48,3.96,6.21,69.64,13.81,66.79,62.99,72.48,75.66,72.8,13.68
12-10-2022 00:09:47,119.62,56.5,179.36,3.96,6.48,69.62,13.81,66.76,62.98,72.46,75.64,72.76,13.68
12-10-2022 06:10:11,120.69,56.57,178.59,3.92,6.2,69.44,13.81,66.5,62.62,72.1,74.97,51.01,13.25
12-10-2022 12:00:35,119.4,55.8,177.85,4.01,6.27,69.29,13.81,66.62,62.41,71.98,74.5,49.96,15.93
12-10-2022 18:00:58,126.94,58.81,178.35,4.02,6.53,69.17,13.81,67.08,62.53,71.75,73.83,49.16,17.0
12-10-2022 23:51:22,130.46,57.18,179.52,3.97,6.3,69.14,13.87,66.79,62.55,71.61,73.36,48.84,14.5
01-11-2022 00:01:56,132.96,52.6,169.29,3.97,6.4,68.55,15.43,65.73,61.61,71.42,72.83,48.64,15.37
01-11-2022 05:52:19,132.4,54.26,169.19,3.93,6.06,68.48,15.43,65.26,61.37,71.3,72.83,48.6,13.37
01-11-2022 11:52:43,132.2,54.22,169.53,4.02,6.22,68.92,15.5,74.46,69.64,71.17,72.8,48.53,19.31
01-11-2022 17:53:07,131.03,55.33,169.76,4.02,6.08,70.87,15.56,69.05,64.85,75.87,75.97,73.73,18.87
01-11-2022 23:53:31,132.99,55.92,171.15,3.97,6.18,70.06,15.62,67.58,63.6,73.8,75.86,73.68,15.75
02-11-2022 00:03:32,131.47,53.2,169.62,3.96,6.2,70.06,15.62,67.54,63.58,73.76,75.85,73.68,15.68
02-11-2022 05:53:56,131.02,55.29,168.32,3.93,6.42,69.69,15.62,66.74,62.99,72.78,75.46,53.08,13.43
02-11-2022 11:54:20,128.43,53.4,170.17,4.02,6.25,69.43,15.62,66.69,62.53,72.37,75.07,51.01,18.06
02-11-2022 17:54:44,131.33,55.6,167.87,4.02,6.25,69.22,15.62,66.91,62.53,72.16,74.14,49.76,18.31
02-11-2022 23:55:08,130.94,53.9,169.16,3.97,6.18,69.11,15.62,66.49,62.38,71.92,73.51,49.28,16.06
03-11-2022 00:05:09,128.53,54.92,170.25,3.97,6.22,69.11,15.62,66.48,62.37,71.92,73.5,49.28,16.06
03-11-2022 05:55:32,131.04,55.93,169.65,3.93,6.29,69.0,15.62,66.16,62.14,71.79,73.22,49.16,15.37
