FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura
23-09-2023,121.17,53.5,163.4,0.28,5.91,56.1,15.09
23-09-2023,117.42,52.56,162.91,0.42,6.13,64.03,19.06
23-09-2023,122.7,52.07,163.44,0.42,5.98,60.09,21.39
24-09-2023,119.46,51.86,163.82,0.69,6.16,62.31,16.7
24-09-2023,120.82,52.33,161.58,0.51,6.13,66.94,16.24
24-09-2023,120.23,53.08,161.37,0.31,6.22,58.41,15.41
25-09-2023,119.62,53.54,163.13,0.5,6.19,68.51,16.41
25-09-2023,122.53,52.61,164.72,0.28,6.12,56.0,20.51
25-09-2023,117.53,52.08,162.36,0.74,6.24,68.59,17.95
26-09-2023,120.45,52.55,163.54,0.32,6.02,61.84,16.24
26-09-2023,121.37,51.2,165.03,0.44,6.13,59.46,15.91
26-09-2023,119.96,51.97,162.04,0.37,6.0,63.27,14.39
27-09-2023,119.82,53.91,162.84,0.71,6.11,72.79,16.91
27-09-2023,119.79,53.5,162.44,0.33,6.2,55.49,16.35
27-09-2023,118.16,54.7,164.07,0.5,6.07,59.13,18.29
28-09-2023,120.06,51.56,163.55,0.71,6.21,49.04,17.23
28-09-2023,120.77,55.03,163.62,0.78,6.02,50.02,20.25
28-09-2023,120.1,51.73,165.47,0.56,6.12,62.18,20.2
29-09-2023,119.59,51.55,164.46,0.57,6.1,56.25,18.55
29-09-2023,119.27,52.53,162.56,0.6,6.39,54.95,17.26
29-09-2023,119.58,52.7,162.35,0.45,6.07,56.24,14.36
30-09-2023,121.89,52.35,160.97,0.47,6.15,58.71,16.06
30-09-2023,116.87,52.03,160.61,0.6,6.28,53.82,16.4
30-09-2023,120.06,54.24,162.26,0.25,6.31,59.65,16.12
01-10-2023,152.93,50.76,160.8,0.6,6.06,61.11,18.81
01-10-2023,154.9,50.77,162.71,1.1,6.26,62.06,18.54
01-10-2023,152.1,52.09,161.06,0.47,6.15,62.72,18.85
02-10-2023,153.55,51.7,161.12,0.36,6.14,58.22,20.37
02-10-2023,147.55,51.8,159.96,0.51,6.31,61.0,19.88
02-10-2023,150.81,54.13,163.65,0.48,6.2,56.5,11.97
03-10-2023,149.94,53.38,162.12,0.66,6.17,56.62,17.82
03-10-2023,150.86,52.26,160.47,0.3,6.36,57.67,17.13
03-10-2023,145.57,50.73,161.22,0.37,6.23,65.09,16.34
04-10-2023,146.79,51.73,162.32,0.51,6.33,55.3,20.5
04-10-2023,146.23,49.58,159.8,0.54,6.32,52.69,17.75
04-10-2023,144.76,50.47,162.6,0.54,6.26,65.07,16.46
05-10-2023,146.58,52.09,159.36,0.12,6.27,57.33,13.81
05-10-2023,143.41,50.26,160.19,0.7,6.1,71.92,18.41
05-10-2023,146.27,50.54,158.5,0.88,6.19,56.14,17.93
06-10-2023,144.11,51.37,157.43,0.59,6.24,58.79,21.75
06-10-2023,143.25,47.97,161.01,0.24,6.32,51.36,18.01
06-10-2023,141.84,51.23,159.85,0.47,6.04,59.79,16.29
07-10-2023,138.83,51.28,157.84,0.23,6.11,61.96,13.54
07-10-2023,139.12,51.48,157.78,0.43,6.41,63.73,14.7
07-10-2023,139.86,52.59,160.5,0.54,6.22,63.94,17.0
08-10-2023,139.28,50.22,159.0,0.78,6.2,59.3,16.88
08-10-2023,139.49,50.48,160.5,0.29,6.2,66.31,19.56
08-10-2023,136.18,49.81,159.48,0.45,6.25,61.2,17.51
09-10-2023,134.76,49.91,158.58,1.06,6.28,63.16,14.92
09-10-2023,136.34,49.74,158.55,0.62,6.29,60.74,14.14
09-10-2023,133.08,49.67,157.8,0.77,6.13,60.58,17.44
10-10-2023,134.94,48.32,158.31,0.7,6.35,59.4,16.3
10-10-2023,134.62,49.11,157.98,0.48,6.32,63.18,15.69
10-10-2023,132.88,51.09,158.79,0.42,6.14,64.3,20.66
11-10-2023,131.07,49.82,157.62,0.29,6.25,64.0,18.05
11-10-2023,130.96,49.61,158.54,0.42,6.25,61.02,18.57
11-10-2023,131.45,49.62,158.44,0.45,6.45,61.0,21.44
12-10-2023,130.04,50.34,157.51,0.49,6.33,58.53,17.25
12-10-2023,132.67,48.56,155.72,0.73,6.12,62.91,15.74
12-10-2023,127.38,50.87,156.76,-0.09,6.09,52.45,19.14
13-10-2023,126.81,47.68,154.76,0.28,5.95,52.64,15.96
13-10-2023,126.21,50.86,155.33,0.5,6.27,58.5,18.79
13-10-2023,126.32,50.18,157.18,0.56,6.12,65.73,13.16
14-10-2023,123.29,47.51,156.81,0.43,6.21,64.36,18.51
14-10-2023,125.0,49.69,156.07,0.34,6.18,59.1,17.18
14-10-2023,124.26,49.95,155.6,0.72,6.04,58.11,20.59
15-10-2023,124.5,48.2,155.01,0.59,6.24,59.92,19.28
15-10-2023,124.28,49.31,155.09,0.55,6.16,64.28,15.01
15-10-2023,121.09,47.73,156.45,0.42,6.11,67.44,16.71
16-10-2023,123.59,50.17,155.82,0.68,6.24,62.48,20.7
16-10-2023,124.21,49.93,153.7,-0.11,6.15,53.11,16.69
16-10-2023,120.64,49.1,155.22,0.57,6.16,61.14,22.14
17-10-2023,122.63,46.39,155.02,0.68,6.22,61.97,17.66
17-10-2023,120.3,48.94,156.47,0.67,6.22,61.08,20.66
17-10-2023,122.98,48.73,152.71,0.38,6.23,61.06,18.05
18-10-2023,121.68,48.15,153.62,0.24,6.32,58.29,15.83
18-10-2023,117.65,47.26,155.3,0.42,6.13,54.99,19.45
18-10-2023,120.03,47.86,152.97,0.54,6.21,69.45,21.74
19-10-2023,121.58,48.18,156.52,0.35,6.11,53.62,16.99
19-10-2023,120.05,48.52,152.66,0.65,6.22,68.36,18.17
19-10-2023,119.94,49.25,153.81,0.49,6.3,60.42,19.84
20-10-2023,121.9,49.16,154.26,0.58,6.2,62.1,23.05
20-10-2023,118.94,48.64,154.42,0.24,6.27,64.75,20.29
20-10-2023,120.03,47.28,154.1,0.44,6.48,66.36,14.98
21-10-2023,120.49,48.51,152.7,0.28,6.31,56.98,14.79
21-10-2023,119.5,48.92,153.96,0.83,6.15,62.55,16.11
21-10-2023,119.97,48.89,152.09,0.65,6.23,58.99,18.46
22-10-2023,121.16,49.11,152.2,0.44,6.18,52.0,21.56
22-10-2023,120.65,45.59,153.08,0.48,6.19,54.71,17.22
22-10-2023,118.79,46.42,154.09,0.91,6.25,59.32,18.13
23-10-2023,118.34,47.48,152.13,0.67,6.22,66.58,18.92
23-10-2023,118.82,48.66,151.3,0.46,6.22,55.83,16.12
23-10-2023,120.0,48.65,153.35,0.33,6.35,61.49,14.83
24-10-2023,119.76,47.04,150.61,0.05,6.16,58.18,16.9
24-10-2023,118.75,49.83,153.65,0.63,6.22,63.67,14.24
24-10-2023,119.1,45.61,150.51,0.46,6.18,59.89,17.29
25-10-2023,117.72,47.16,152.08,0.94,6.33,58.89,16.38
25-10-2023,120.63,48.16,152.24,0.67,6.41,63.17,17.89
25-10-2023,119.94,46.89,151.95,0.48,6.16,59.31,15.66
26-10-2023,118.11,46.35,151.11,0.53,6.37,64.11,18.02
26-10-2023,120.04,48.55,150.82,0.52,6.25,50.96,17.96
26-10-2023,122.01,47.07,148.87,0.37,6.24,52.25,20.17
27-10-2023,118.89,47.36,149.7,0.49,6.27,61.15,17.84
27-10-2023,121.97,48.35,151.12,0.78,6.25,54.7,15.57
27-10-2023,119.51,46.16,150.85,0.45,6.13,66.98,17.14
28-10-2023,120.3,47.15,148.92,0.25,6.22,59.62,23.63
28-10-2023,120.15,46.45,150.36,0.27,6.21,55.52,20.56
28-10-2023,122.1,45.55,150.26,0.54,6.21,56.08,15.51
29-10-2023,120.24,47.86,151.84,0.55,6.19,67.97,17.21
29-10-2023,118.29,47.25,149.56,0.51,6.22,63.75,18.38
29-10-2023,118.03,46.91,149.45,0.3,6.26,67.09,17.93
30-10-2023,117.7,46.63,149.03,0.59,6.19,56.87,18.3
30-10-2023,117.43,47.95,148.95,0.52,6.37,59.94,17.07
30-10-2023,120.07,43.7,150.39,0.74,6.34,58.84,16.01
31-10-2023,118.56,46.07,149.26,0.65,6.2,51.78,17.72
31-10-2023,119.88,44.79,151.13,0.33,6.27,62.31,17.49
31-10-2023,118.94,46.51,149.34,0.31,6.23,61.46,19.8
01-11-2023,127.11,47.51,168.11,0.88,6.27,51.76,15.47
01-11-2023,127.15,45.3,166.71,0.58,6.22,56.42,16.48
01-11-2023,128.73,47.76,166.3,0.53,6.28,62.3,24.62
02-11-2023,128.83,46.52,164.66,0.45,6.07,63.93,16.75
02-11-2023,127.6,46.93,165.95,0.49,6.13,59.65,16.35
02-11-2023,125.24,46.93,165.32,0.58,6.2,61.27,19.9
03-11-2023,127.38,46.46,165.73,0.84,6.08,69.88,18.05
03-11-2023,127.1,45.03,164.31,0.89,6.24,61.05,16.85
03-11-2023,126.16,45.23,163.13,0.51,6.15,66.81,18.15
04-11-2023,124.6,45.93,164.69,1.05,6.2,57.27,19.47
04-11-2023,126.16,45.44,164.3,0.46,6.25,55.84,16.25
04-11-2023,125.32,46.49,164.13,0.77,6.32,62.6,16.07
05-11-2023,119.67,43.48,164.66,0.54,6.3,64.94,19.65
05-11-2023,124.98,46.19,162.41,0.77,6.26,62.75,17.19
05-11-2023,120.67,45.69,160.64,0.62,6.24,69.66,18.77
06-11-2023,124.23,45.52,163.41,0.64,6.24,68.99,16.27
06-11-2023,122.69,45.63,163.15,0.67,6.31,64.28,19.47
06-11-2023,124.36,43.39,161.98,1.0,6.43,62.38,18.64
07-11-2023,122.0,46.4,162.23,0.72,6.16,62.97,22.69
07-11-2023,120.39,45.66,160.59,0.67,6.24,61.6,15.2
07-11-2023,121.19,48.17,159.23,0.69,6.12,60.85,17.23
08-11-2023,122.65,46.33,159.33,0.54,6.47,63.77,19.34
08-11-2023,120.87,45.76,160.91,0.82,6.14,65.92,16.33
08-11-2023,120.35,44.36,162.07,0.7,6.37,60.24,19.66
09-11-2023,121.37,44.53,160.06,0.55,6.1,54.5,17.88
09-11-2023,120.32,44.44,161.13,0.32,6.18,54.61,16.55
09-11-2023,119.99,47.4,159.44,0.43,6.27,63.58,18.91
10-11-2023,122.05,44.49,159.76,0.75,6.12,60.39,17.6
10-11-2023,122.33,43.71,160.4,0.54,6.43,62.88,17.99
10-11-2023,120.92,46.24,159.49,0.69,6.26,57.83,17.55
11-11-2023,119.57,46.16,158.57,0.54,6.49,59.46,18.46
11-11-2023,122.25,45.1,157.99,0.28,6.3,62.1,18.13
11-11-2023,121.77,46.16,158.62,0.59,6.1,63.07,21.43
12-11-2023,121.08,45.42,159.75,0.3,6.1,64.65,16.46
12-11-2023,118.18,43.76,156.63,0.75,6.3,74.57,18.29
12-11-2023,120.21,47.26,159.0,1.11,6.37,57.67,17.63
13-11-2023,118.88,42.7,158.16,0.69,6.19,59.97,15.27
13-11-2023,119.76,44.63,156.64,0.88,6.16,60.01,17.3
13-11-2023,120.36,46.49,157.33,0.7,6.21,69.23,20.35
14-11-2023,120.15,47.0,156.91,0.37,6.2,63.2,18.3
14-11-2023,119.29,43.92,155.89,0.75,6.4,68.95,19.08
14-11-2023,121.91,44.86,156.05,0.49,6.42,62.36,19.97
15-11-2023,117.46,43.79,155.02,0.32,6.31,65.89,20.82
15-11-2023,121.1,46.36,154.01,0.7,6.12,69.27,17.12
15-11-2023,117.21,45.06,156.12,0.68,6.24,58.8,19.15
16-11-2023,120.57,44.36,156.85,0.42,6.35,65.38,18.96
16-11-2023,118.67,45.28,157.23,0.64,6.29,57.43,17.92
16-11-2023,121.32,43.06,154.13,0.36,6.29,63.46,19.67
17-11-2023,120.13,43.32,157.3,1.11,6.21,62.14,23.12
17-11-2023,120.37,44.9,156.45,0.67,6.31,60.73,21.09
17-11-2023,118.47,45.93,156.12,0.54,6.44,64.87,20.63
18-11-2023,119.02,44.29,153.59,0.65,6.27,64.81,20.14
18-11-2023,120.31,44.88,153.52,0.81,6.24,64.18,20.81
18-11-2023,120.88,43.4,151.82,0.81,6.21,67.73,18.41
19-11-2023,124.39,46.29,153.79,0.44,6.18,72.98,19.04
19-11-2023,120.33,45.31,152.94,0.74,6.41,58.74,19.05
19-11-2023,121.46,45.78,153.3,0.63,6.39,67.01,17.9
20-11-2023,117.66,46.12,151.98,0.97,6.37,67.75,21.03
20-11-2023,118.01,44.07,153.28,0.65,6.32,60.89,21.54
20-11-2023,119.47,43.92,152.69,0.6,6.43,64.39,23.0
21-11-2023,118.2,42.12,150.82,0.58,6.45,59.43,15.1
21-11-2023,122.23,43.75,151.67,0.5,6.16,64.12,16.38
21-11-2023,119.38,44.88,151.85,0.4,6.26,62.95,16.17
22-11-2023,122.07,45.29,153.4,0.43,6.25,57.25,19.68
22-11-2023,122.23,44.4,151.14,0.78,6.36,66.65,21.07
22-11-2023,120.06,43.96,149.79,0.6,6.36,73.1,20.71
23-11-2023,120.75,45.08,150.15,0.34,6.23,55.41,21.86
23-11-2023,119.92,44.44,150.25,0.44,6.08,58.95,17.28
23-11-2023,120.81,43.32,149.97,0.73,6.17,70.81,20.99
24-11-2023,120.73,43.8,148.07,1.03,6.1,57.74,17.58
24-11-2023,119.81,44.21,149.65,1.0,6.25,55.94,16.04
24-11-2023,120.76,42.73,149.27,0.44,6.25,60.35,17.54
25-11-2023,122.59,40.97,149.73,0.62,6.37,75.22,17.81
25-11-2023,121.07,44.62,152.23,0.57,6.42,62.06,20.14
25-11-2023,120.49,42.76,149.13,0.65,6.33,55.45,18.53
26-11-2023,120.19,44.72,151.51,0.82,6.33,63.11,18.83
26-11-2023,118.48,44.42,151.22,0.67,6.54,60.28,17.56
26-11-2023,118.46,43.55,150.72,0.74,6.37,67.56,17.93
27-11-2023,120.49,45.58,150.0,0.45,6.34,65.26,19.06
27-11-2023,117.95,44.34,150.69,0.61,6.46,56.2,19.45
27-11-2023,118.85,43.23,149.53,0.91,6.34,64.42,19.91
28-11-2023,121.92,45.27,149.43,0.81,6.34,57.28,16.46
28-11-2023,122.87,42.38,149.21,1.04,6.3,63.17,20.45
28-11-2023,117.5,40.84,150.29,0.64,6.36,70.92,19.67
29-11-2023,122.44,43.09,149.78,0.66,6.29,63.49,16.59
29-11-2023,119.68,44.43,149.75,0.87,6.33,56.28,20.67
29-11-2023,119.98,43.86,151.49,0.47,6.25,68.82,14.87
30-11-2023,119.83,43.08,149.26,0.46,6.45,56.67,17.99
30-11-2023,121.62,44.08,150.77,0.49,6.32,68.67,18.83
30-11-2023,117.59,42.49,149.45,0.98,6.34,65.62,17.91
01-12-2023,128.75,45.76,159.24,0.58,6.22,60.0,18.05
01-12-2023,126.3,46.39,159.18,0.8,6.32,69.49,25.0
01-12-2023,128.2,46.18,159.84,0.99,6.5,72.51,18.64
02-12-2023,129.26,45.85,160.73,0.42,6.41,61.35,18.48
02-12-2023,126.56,46.72,160.56,0.82,6.29,64.59,20.59
02-12-2023,126.71,48.17,159.34,0.79,6.32,64.01,19.67
03-12-2023,126.53,46.49,160.02,0.94,6.32,74.42,21.21
03-12-2023,124.34,45.81,159.21,1.04,6.31,70.17,21.31
03-12-2023,127.42,46.18,158.6,0.36,6.34,54.67,19.44
04-12-2023,127.41,46.47,159.57,0.85,6.49,59.72,21.38
04-12-2023,125.41,47.25,159.74,0.44,6.3,61.7,18.63
04-12-2023,124.08,47.45,159.3,1.35,6.28,59.34,18.51
05-12-2023,122.79,48.47,157.73,0.64,6.25,60.65,20.02
05-12-2023,122.23,45.99,158.53,0.54,6.31,69.55,18.63
05-12-2023,125.43,47.08,155.5,0.44,6.61,69.37,20.55
06-12-2023,124.6,46.32,157.68,0.78,6.51,61.21,21.08
06-12-2023,122.13,45.43,157.62,0.53,6.44,65.18,16.51
06-12-2023,119.47,46.45,157.09,0.92,6.48,58.23,20.51
07-12-2023,117.21,44.1,156.44,0.77,6.31,70.99,18.07
07-12-2023,119.39,45.98,157.84,0.86,6.33,68.39,21.34
07-12-2023,120.39,46.27,156.15,0.61,6.5,62.99,18.97
08-12-2023,122.35,46.03,155.92,0.94,6.38,61.76,22.79
08-12-2023,119.02,45.51,155.52,0.89,6.35,61.12,20.61
08-12-2023,120.76,46.75,156.68,0.96,6.51,70.43,20.94
09-12-2023,121.95,45.66,155.09,0.44,6.25,70.48,20.35
09-12-2023,120.19,45.28,154.28,0.76,6.5,67.85,18.32
09-12-2023,119.79,46.13,154.8,0.68,6.43,65.08,20.62
10-12-2023,118.04,45.75,156.53,0.98,6.32,67.62,17.77
10-12-2023,118.2,47.04,154.22,0.6,6.38,64.01,16.76
10-12-2023,120.62,46.5,154.93,0.82,6.44,59.03,21.42
11-12-2023,119.7,47.16,153.69,0.69,6.35,73.79,18.3
11-12-2023,120.18,45.07,153.42,0.98,6.48,73.22,20.81
11-12-2023,119.93,45.37,152.88,0.85,6.32,72.62,21.32
12-12-2023,121.0,45.73,152.03,0.47,6.44,60.4,21.4
12-12-2023,118.82,46.25,152.97,1.13,6.27,69.09,18.68
12-12-2023,119.5,47.52,153.57,1.26,6.35,70.48,21.17
13-12-2023,122.84,43.27,154.17,0.94,6.41,64.94,18.09
13-12-2023,118.8,44.75,152.69,1.03,6.36,64.52,23.44
13-12-2023,119.58,46.47,151.12,0.69,6.27,71.81,15.87
14-12-2023,119.12,45.92,152.45,0.88,6.53,62.41,22.92
14-12-2023,120.67,43.71,151.76,1.18,6.49,70.37,20.04
14-12-2023,121.53,44.24,152.54,1.19,6.35,66.45,18.15
15-12-2023,119.25,44.35,153.05,0.84,6.46,59.34,20.0
15-12-2023,119.35,44.97,151.82,0.86,6.31,58.48,20.73
15-12-2023,119.58,44.99,149.87,0.75,6.6,61.67,19.26
16-12-2023,120.79,46.11,149.86,0.8,6.35,71.33,21.93
16-12-2023,118.89,46.98,151.22,0.96,6.6,66.95,21.12
16-12-2023,119.44,45.71,149.47,0.81,6.53,66.36,19.79
17-12-2023,116.44,45.39,149.85,0.98,6.43,69.34,20.93
17-12-2023,117.93,44.87,150.67,0.97,6.23,56.74,19.4
17-12-2023,119.83,44.58,151.12,1.01,6.32,75.5,25.98
18-12-2023,121.35,45.1,150.23,1.12,6.4,67.83,25.37
18-12-2023,120.44,44.85,146.96,1.13,6.4,64.65,24.14
18-12-2023,118.35,46.47,150.36,0.87,6.4,71.48,22.31
19-12-2023,117.9,46.71,149.67,0.92,6.24,71.47,17.61
19-12-2023,120.26,43.98,148.98,0.91,6.64,63.73,17.74
19-12-2023,117.52,42.92,150.03,0.64,6.46,71.23,23.03
20-12-2023,121.6,44.1,151.18,0.77,6.44,66.49,20.71
20-12-2023,120.1,42.94,148.81,1.11,6.31,61.13,22.45
20-12-2023,117.59,45.93,151.67,1.07,6.5,68.54,22.61
21-12-2023,118.55,45.82,151.03,0.68,6.36,63.72,19.99
21-12-2023,118.91,45.77,150.98,1.09,6.38,60.39,20.72
21-12-2023,118.84,45.7,149.14,1.41,6.45,65.12,25.56
22-12-2023,117.77,45.57,149.74,1.18,6.6,67.75,20.42
22-12-2023,118.69,46.2,149.6,0.82,6.61,69.82,23.91
22-12-2023,118.97,44.98,150.0,1.05,6.3,69.5,20.87
23-12-2023,118.93,45.19,149.93,0.51,6.46,68.89,21.53
23-12-2023,121.69,44.52,149.67,0.62,6.49,73.92,21.06
23-12-2023,120.16,45.51,149.81,0.5,6.55,74.28,23.34
24-12-2023,118.51,42.17,149.78,0.69,6.46,71.8,19.95
24-12-2023,119.5,45.45,150.28,0.93,6.45,74.63,21.93
24-12-2023,118.68,45.46,148.27,0.81,6.56,61.62,17.29
25-12-2023,119.55,46.51,150.51,1.12,6.58,66.4,20.29
25-12-2023,121.31,43.12,151.78,0.59,6.58,69.54,20.84
25-12-2023,120.38,44.74,151.13,0.97,6.39,70.92,20.85
26-12-2023,123.43,44.32,149.01,0.99,6.42,70.07,19.73
26-12-2023,120.56,42.88,151.1,1.0,6.42,61.59,16.89
26-12-2023,118.63,45.75,152.4,0.93,6.48,71.85,22.53
27-12-2023,121.21,44.89,149.75,1.05,6.53,63.34,21.68
27-12-2023,121.62,45.18,150.76,0.74,6.54,75.35,21.78
27-12-2023,121.64,42.45,152.41,1.01,6.52,72.81,23.32
28-12-2023,118.36,43.2,151.08,1.02,6.5,75.71,18.36
28-12-2023,119.78,43.77,151.63,1.0,6.48,69.92,17.46
28-12-2023,121.7,43.76,148.85,0.97,6.54,70.0,24.33
29-12-2023,117.47,42.01,150.25,0.89,6.53,77.55,19.82
29-12-2023,119.25,43.38,150.41,1.03,6.58,71.25,22.09
29-12-2023,117.86,44.01,150.59,1.07,6.65,65.0,20.41
30-12-2023,118.6,43.76,150.83,1.01,6.45,63.32,19.56
30-12-2023,118.48,44.43,150.16,1.02,6.44,77.63,19.59
30-12-2023,121.88,43.73,148.62,0.82,6.53,73.46,20.31
31-12-2023,119.65,42.64,151.12,1.01,6.46,56.16,25.01
31-12-2023,118.7,43.92,150.4,1.04,6.62,81.29,26.31
31-12-2023,118.45,44.37,148.76,0.95,6.32,67.97,23.53
